DATETIME;ERRORLEVEL;TAG;VALUE;LINE;FILE
"2014-06-10 16:18:24";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:25";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:26";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:26";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:26";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:26";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:45";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:47";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:48";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:49";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:50";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:50";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:18:52";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:04";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:06";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:06";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:06";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:06";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:07";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:07";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:07";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:07";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:07";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:07";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:08";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:08";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:08";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:08";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 16:19:08";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
